"name","label","path.id","path.name"
"N-mmu04933-52","Foxo1","mmu04933","AGE-RAGE signaling pathway in diabetic complications"
"N-mmu04933-43","Casp3","mmu04933","AGE-RAGE signaling pathway in diabetic complications"
"N-mmu04933-56","Nfatc1","mmu04933","AGE-RAGE signaling pathway in diabetic complications"
"N-mmu04933-75","D-myo-Inositol 1,4,5-trisphosphate","mmu04933","AGE-RAGE signaling pathway in diabetic complications"
"N-mmu04950-2","Hes1","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-4","Onecut1","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-6","Pdx1","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-10","Mafa","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-12","Nkx2-2","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-14","Hnf1a","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-19","Neurod1*","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-23","Neurog3","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-24","Pax6","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-25","Hnf4a","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-26","Pdx1*","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-27","Nkx2-2*","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-28","Hhex","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-29","Mnx1","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-32","Foxa2","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-34","Onecut1*","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-1","Hnf1b","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-20","Nkx6-1","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-13","Ins1","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-5","Gck","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-15","Iapp","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-11","Hnf4g","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-7","Foxa3","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-30","Pax6*","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-16","Pax4","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-8","Neurod1","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-21","Pklr","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-18","Slc2a2","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-22","Nr5a2","mmu04950","Maturity onset diabetes of the young"
"N-mmu04950-31","Nkx6-1*","mmu04950","Maturity onset diabetes of the young"
"N-mmu04960-5","Sgk1","mmu04960","Aldosterone-regulated sodium reabsorption"
"N-mmu04960-6","Aldosterone","mmu04960","Aldosterone-regulated sodium reabsorption"
"N-mmu04960-8","Nr3c2","mmu04960","Aldosterone-regulated sodium reabsorption"
"N-mmu04960-9","Kras","mmu04960","Aldosterone-regulated sodium reabsorption"
"N-mmu04960-14","Cortisol","mmu04960","Aldosterone-regulated sodium reabsorption"
"N-mmu04960-18","Insr","mmu04960","Aldosterone-regulated sodium reabsorption"
"N-mmu04960-19","Irs1","mmu04960","Aldosterone-regulated sodium reabsorption"
"N-mmu04960-20","Pik3ca","mmu04960","Aldosterone-regulated sodium reabsorption"
"N-mmu04960-21","Pdpk1","mmu04960","Aldosterone-regulated sodium reabsorption"
"N-mmu04960-22","Ins1","mmu04960","Aldosterone-regulated sodium reabsorption"
"N-mmu04960-23","Phosphatidylinositol-3,4,5-trisphosphate","mmu04960","Aldosterone-regulated sodium reabsorption"
"N-mmu04960-26","Igf1","mmu04960","Aldosterone-regulated sodium reabsorption"
"N-mmu04960-10 29","Nedd4l Sfn","mmu04960","Aldosterone-regulated sodium reabsorption"
"N-mmu04960-27","Kcnj1","mmu04960","Aldosterone-regulated sodium reabsorption"
"N-mmu04960-3","Scnn1a","mmu04960","Aldosterone-regulated sodium reabsorption"
"N-mmu04960-13","Fxyd4","mmu04960","Aldosterone-regulated sodium reabsorption"
"N-mmu04960-4","Atp1a1","mmu04960","Aldosterone-regulated sodium reabsorption"
"N-mmu04960-15","Cortisone","mmu04960","Aldosterone-regulated sodium reabsorption"
"N-mmu04961-3","Parathyroid hormone","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-6","Pth1r","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-21","Bdkrb2","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-24","Calcium cation","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-39","Kl","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-40","Prkca","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-41","Gnaq","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-42","Plcb1","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-43","Diacylglycerol","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-45","Klk1b22","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-49","Prkaca","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-50","3,5-Cyclic AMP","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-51","Adcy6","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-52","Gnas","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-53","Atp1a1","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-54","Kl*","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-8 9","Vdr Calcitriol","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-47 48","Esr1 Estradiol-17beta","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-20","Calb1*","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-5","Trpv5","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-12","Slc8a1","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-26","Trpv5*","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-17","Calb1","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04961-13","Atp2b1","mmu04961","Endocrine and other factor-regulated calcium reabsorption"
"N-mmu04962-3","3,5-Cyclic AMP","mmu04962","Vasopressin-regulated water reabsorption"
"N-mmu04962-4","Avp","mmu04962","Vasopressin-regulated water reabsorption"
"N-mmu04962-5","Avpr2","mmu04962","Vasopressin-regulated water reabsorption"
"N-mmu04962-6","Gnas","mmu04962","Vasopressin-regulated water reabsorption"
"N-mmu04962-7","Adcy3","mmu04962","Vasopressin-regulated water reabsorption"
"N-mmu04962-8","Prkaca","mmu04962","Vasopressin-regulated water reabsorption"
"N-mmu04962-9","Creb1","mmu04962","Vasopressin-regulated water reabsorption"
"N-mmu04962-22","Arhgdib","mmu04962","Vasopressin-regulated water reabsorption"
"N-mmu04962-10","Aqp2","mmu04962","Vasopressin-regulated water reabsorption"
"N-mmu04970-9","Adrb1","mmu04970","Salivary secretion"
"N-mmu04970-10","Adra1b","mmu04970","Salivary secretion"
"N-mmu04970-11","Chrm3","mmu04970","Salivary secretion"
"N-mmu04970-14","Gnas","mmu04970","Salivary secretion"
"N-mmu04970-15","Adcy4","mmu04970","Salivary secretion"
"N-mmu04970-16","3,5-Cyclic AMP","mmu04970","Salivary secretion"
"N-mmu04970-17","Prkaca","mmu04970","Salivary secretion"
"N-mmu04970-19","Gnaq","mmu04970","Salivary secretion"
"N-mmu04970-20","Plcb1","mmu04970","Salivary secretion"
"N-mmu04970-22","D-myo-Inositol 1,4,5-trisphosphate","mmu04970","Salivary secretion"
"N-mmu04970-23","Calcium cation","mmu04970","Salivary secretion"
"N-mmu04970-26","Diacylglycerol","mmu04970","Salivary secretion"
"N-mmu04970-30","L-Noradrenaline","mmu04970","Salivary secretion"
"N-mmu04970-31","Acetylcholine","mmu04970","Salivary secretion"
"N-mmu04970-33","Calm1","mmu04970","Salivary secretion"
"N-mmu04970-34","Nos1","mmu04970","Salivary secretion"
"N-mmu04970-35","Gucy1a2","mmu04970","Salivary secretion"
"N-mmu04970-36","Prkg1","mmu04970","Salivary secretion"
"N-mmu04970-37","Bst1","mmu04970","Salivary secretion"
"N-mmu04970-38","3,5-Cyclic GMP","mmu04970","Salivary secretion"
"N-mmu04970-47","Cyclic ADP-ribose","mmu04970","Salivary secretion"
"N-mmu04970-48","Nitric oxide","mmu04970","Salivary secretion"
"N-mmu04970-62","Aqp5*","mmu04970","Salivary secretion"
"N-mmu04970-18","Vamp2","mmu04970","Salivary secretion"
"N-mmu04970-21","Itpr1","mmu04970","Salivary secretion"
"N-mmu04970-39","Kcnn4","mmu04970","Salivary secretion"
"N-mmu04970-45","Kcnma1","mmu04970","Salivary secretion"
"N-mmu04970-12","Best2","mmu04970","Salivary secretion"
"N-mmu04970-27","Prkca","mmu04970","Salivary secretion"
"N-mmu04970-32","Ryr3","mmu04970","Salivary secretion"
"N-mmu04970-28","Aqp5","mmu04970","Salivary secretion"
"N-mmu04971-2","Histamine","mmu04971","Gastric acid secretion"
"N-mmu04971-3","Cckbr","mmu04971","Gastric acid secretion"
"N-mmu04971-4","Chrm3","mmu04971","Gastric acid secretion"
"N-mmu04971-5","Adcy4","mmu04971","Gastric acid secretion"
"N-mmu04971-6","3,5-Cyclic AMP","mmu04971","Gastric acid secretion"
"N-mmu04971-7","Prkaca","mmu04971","Gastric acid secretion"
"N-mmu04971-8","Gnaq","mmu04971","Gastric acid secretion"
"N-mmu04971-9","Plcb1","mmu04971","Gastric acid secretion"
"N-mmu04971-11","D-myo-Inositol 1,4,5-trisphosphate","mmu04971","Gastric acid secretion"
"N-mmu04971-12","Calcium cation","mmu04971","Gastric acid secretion"
"N-mmu04971-13","Hrh2","mmu04971","Gastric acid secretion"
"N-mmu04971-14","Diacylglycerol","mmu04971","Gastric acid secretion"
"N-mmu04971-15","Prkca","mmu04971","Gastric acid secretion"
"N-mmu04971-18","Acetylcholine","mmu04971","Gastric acid secretion"
"N-mmu04971-19","Gast","mmu04971","Gastric acid secretion"
"N-mmu04971-22","Gnas","mmu04971","Gastric acid secretion"
"N-mmu04971-44","Gnai1","mmu04971","Gastric acid secretion"
"N-mmu04971-45","Sstr2","mmu04971","Gastric acid secretion"
"N-mmu04971-46","Sst","mmu04971","Gastric acid secretion"
"N-mmu04971-54","Calm1","mmu04971","Gastric acid secretion"
"N-mmu04971-37","Kcnq1","mmu04971","Gastric acid secretion"
"N-mmu04971-49","Kcnj10","mmu04971","Gastric acid secretion"
"N-mmu04971-39","Ezr","mmu04971","Gastric acid secretion"
"N-mmu04971-10","Itpr1","mmu04971","Gastric acid secretion"
"N-mmu04971-52 53","Ezr Actb","mmu04971","Gastric acid secretion"
"N-mmu04971-56","Camk2d","mmu04971","Gastric acid secretion"
"N-mmu04971-55","Mylk","mmu04971","Gastric acid secretion"
"N-mmu04972-7","Cckar","mmu04972","Pancreatic secretion"
"N-mmu04972-8","Chrm3","mmu04972","Pancreatic secretion"
"N-mmu04972-10","Gnaq","mmu04972","Pancreatic secretion"
"N-mmu04972-11","Plcb1","mmu04972","Pancreatic secretion"
"N-mmu04972-13","D-myo-Inositol 1,4,5-trisphosphate","mmu04972","Pancreatic secretion"
"N-mmu04972-14","Calcium cation","mmu04972","Pancreatic secretion"
"N-mmu04972-17","Diacylglycerol","mmu04972","Pancreatic secretion"
"N-mmu04972-19","Cholecystokinin-8","mmu04972","Pancreatic secretion"
"N-mmu04972-20","Acetylcholine","mmu04972","Pancreatic secretion"
"N-mmu04972-43","Sctr","mmu04972","Pancreatic secretion"
"N-mmu04972-55","Secretin","mmu04972","Pancreatic secretion"
"N-mmu04972-56","3,5-Cyclic AMP","mmu04972","Pancreatic secretion"
"N-mmu04972-62","Cyclic ADP-ribose","mmu04972","Pancreatic secretion"
"N-mmu04972-63","Nicotinic acid adenine dinucleotide phosphate","mmu04972","Pancreatic secretion"
"N-mmu04972-65","Calcium cation*","mmu04972","Pancreatic secretion"
"N-mmu04972-88","Bst1","mmu04972","Pancreatic secretion"
"N-mmu04972-89","Gnas","mmu04972","Pancreatic secretion"
"N-mmu04972-90","Adcy4","mmu04972","Pancreatic secretion"
"N-mmu04972-12","Itpr1","mmu04972","Pancreatic secretion"
"N-mmu04972-21","Kcnq1","mmu04972","Pancreatic secretion"
"N-mmu04972-51","Clca3a1","mmu04972","Pancreatic secretion"
"N-mmu04972-23","Kcnma1","mmu04972","Pancreatic secretion"
"N-mmu04972-18","Prkca","mmu04972","Pancreatic secretion"
"N-mmu04972-39","Kcnma1*","mmu04972","Pancreatic secretion"
"N-mmu04972-42","Cftr","mmu04972","Pancreatic secretion"
"N-mmu04972-60","Ryr2","mmu04972","Pancreatic secretion"
"N-mmu04972-61","Tpcn2","mmu04972","Pancreatic secretion"
"N-mmu04973-44","Pik3ca","mmu04973","Carbohydrate digestion and absorption"
"N-mmu04973-45","Akt1","mmu04973","Carbohydrate digestion and absorption"
"N-mmu04973-46","D-Fructose","mmu04973","Carbohydrate digestion and absorption"
"N-mmu04973-47","Phosphatidylinositol-3,4,5-trisphosphate","mmu04973","Carbohydrate digestion and absorption"
"N-mmu04973-50","Gnat3","mmu04973","Carbohydrate digestion and absorption"
"N-mmu04973-51","Plcb2","mmu04973","Carbohydrate digestion and absorption"
"N-mmu04973-52","Prkcb","mmu04973","Carbohydrate digestion and absorption"
"N-mmu04973-53","Diacylglycerol","mmu04973","Carbohydrate digestion and absorption"
"N-mmu04973-48 49","Tas1r2 Tas1r3","mmu04973","Carbohydrate digestion and absorption"
"N-mmu04973-5","Slc2a5","mmu04973","Carbohydrate digestion and absorption"
"N-mmu04973-36","Slc2a2","mmu04973","Carbohydrate digestion and absorption"
"N-mmu04976-17","Sctr","mmu04976","Bile secretion"
"N-mmu04976-21","Secretin","mmu04976","Bile secretion"
"N-mmu04976-22","3,5-Cyclic AMP","mmu04976","Bile secretion"
"N-mmu04976-30","Gnas","mmu04976","Bile secretion"
"N-mmu04976-31","Adcy4","mmu04976","Bile secretion"
"N-mmu04976-33","Prkaca","mmu04976","Bile secretion"
"N-mmu04976-79","Nr0b2","mmu04976","Bile secretion"
"N-mmu04976-42 44","Nr1h4 Cholic acid","mmu04976","Bile secretion"
"N-mmu04976-42 140","Nr1h4 Rxra","mmu04976","Bile secretion"
"N-mmu04976-97 141","Nr1h4 Rxra*","mmu04976","Bile secretion"
"N-mmu04976-97 98","Nr1h4 Cholic acid*","mmu04976","Bile secretion"
"N-mmu04976-16","Cftr","mmu04976","Bile secretion"
"N-mmu04976-41","Cyp7a1","mmu04976","Bile secretion"
"N-mmu04976-34","Slco1a5","mmu04976","Bile secretion"
"N-mmu04976-36","Slc10a1","mmu04976","Bile secretion"
"N-mmu04976-37","Abcb11","mmu04976","Bile secretion"
"N-mmu04976-38","Abcc2","mmu04976","Bile secretion"
"N-mmu04976-59","Abcb4","mmu04976","Bile secretion"
"N-mmu04976-95 96","Slc51a Slc51b","mmu04976","Bile secretion"
"N-mmu05010-10","Casp9","mmu05010","Alzheimer's disease"
"N-mmu05010-13","Cycs","mmu05010","Alzheimer's disease"
"N-mmu05010-14","Apaf1","mmu05010","Alzheimer's disease"
"N-mmu05010-23","Psen1","mmu05010","Alzheimer's disease"
"N-mmu05010-25","Gnaq","mmu05010","Alzheimer's disease"
"N-mmu05010-26","Plcb1","mmu05010","Alzheimer's disease"
"N-mmu05010-27","D-myo-Inositol 1,4,5-trisphosphate","mmu05010","Alzheimer's disease"
"N-mmu05010-30","Calcium cation","mmu05010","Alzheimer's disease"
"N-mmu05010-33","Capn1","mmu05010","Alzheimer's disease"
"N-mmu05010-34","Cdk5r1","mmu05010","Alzheimer's disease"
"N-mmu05010-35","Cdk5r1*","mmu05010","Alzheimer's disease"
"N-mmu05010-36","Cdk5","mmu05010","Alzheimer's disease"
"N-mmu05010-38","Fas","mmu05010","Alzheimer's disease"
"N-mmu05010-39","Fadd","mmu05010","Alzheimer's disease"
"N-mmu05010-40","Casp8","mmu05010","Alzheimer's disease"
"N-mmu05010-46","Nos1","mmu05010","Alzheimer's disease"
"N-mmu05010-53","Calm1","mmu05010","Alzheimer's disease"
"N-mmu05010-54","Ppp3ca","mmu05010","Alzheimer's disease"
"N-mmu05010-65","Gsk3b","mmu05010","Alzheimer's disease"
"N-mmu05010-52 60","Apoe Lpl","mmu05010","Alzheimer's disease"
"N-mmu05010-8 62","App Nae1","mmu05010","Alzheimer's disease"
"N-mmu05010-8 58","App Apbb1","mmu05010","Alzheimer's disease"
"N-mmu05010-12","Casp3","mmu05010","Alzheimer's disease"
"N-mmu05010-49","Eif2ak3","mmu05010","Alzheimer's disease"
"N-mmu05010-50","Ern1","mmu05010","Alzheimer's disease"
"N-mmu05010-51","Atf6","mmu05010","Alzheimer's disease"
"N-mmu05010-21","Itpr1","mmu05010","Alzheimer's disease"
"N-mmu05010-37","Mapt","mmu05010","Alzheimer's disease"
"N-mmu05010-41","Bid","mmu05010","Alzheimer's disease"
"N-mmu05010-47","Nitric oxide","mmu05010","Alzheimer's disease"
"N-mmu05010-55","Bad","mmu05010","Alzheimer's disease"
"N-mmu05010-59","Lrp1","mmu05010","Alzheimer's disease"
"N-mmu05010-61","Gapdh-ps15","mmu05010","Alzheimer's disease"
"N-mmu05012-19","Cycs","mmu05012","Parkinson's disease"
"N-mmu05012-25","Htra2","mmu05012","Parkinson's disease"
"N-mmu05012-26","Ppif","mmu05012","Parkinson's disease"
"N-mmu05012-56","Casp9","mmu05012","Parkinson's disease"
"N-mmu05012-58","Apaf1","mmu05012","Parkinson's disease"
"N-mmu05012-62","Adora2a","mmu05012","Parkinson's disease"
"N-mmu05012-63","Drd2","mmu05012","Parkinson's disease"
"N-mmu05012-64","Drd1","mmu05012","Parkinson's disease"
"N-mmu05012-65","Gnal","mmu05012","Parkinson's disease"
"N-mmu05012-66","Gnai1","mmu05012","Parkinson's disease"
"N-mmu05012-67","Gnal*","mmu05012","Parkinson's disease"
"N-mmu05012-68","Adcy5","mmu05012","Parkinson's disease"
"N-mmu05012-69","Adcy5*","mmu05012","Parkinson's disease"
"N-mmu05012-72","Dopamine","mmu05012","Parkinson's disease"
"N-mmu05012-73","3,5-Cyclic AMP","mmu05012","Parkinson's disease"
"N-mmu05012-74","3,5-Cyclic AMP*","mmu05012","Parkinson's disease"
"N-mmu05012-75","Adenosine","mmu05012","Parkinson's disease"
"N-mmu05012-57","Casp3","mmu05012","Parkinson's disease"
"N-mmu05012-70","Prkaca","mmu05012","Parkinson's disease"
"N-mmu05012-71","Prkaca*","mmu05012","Parkinson's disease"
"N-mmu05014-1","Sod1","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-6","Sod1*","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-7","Cycs","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-8","L-Glutamate","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-10","Tnf","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-14","Bax","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-15","Bad","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-16","Bcl2","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-17","Bcl2l1","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-19","Apaf1","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-20","Casp9","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-24","Tnfrsf1a","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-25","Daxx","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-26","Map3k5","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-27","Map2k3","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-28","Map2k6","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-29","Mapk11","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-35","Sod1**","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-36","Sod1***","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-37","Gpx1","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-38","Cat","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-39","Nos1","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-47","Hydroxyl radical","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-48","Copper","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-59","O2.-","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-50 52","Als2 Rac1","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-31 34","Nefl Prph","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-5","Tomm40","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-51","Derl1","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-54","Ppp3ca","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-4","Gria1","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-13","Casp3","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-32 34","Nefm Prph","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-33 34","Nefh Prph","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-46","Hydrogen peroxide","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-49","H2O","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-43","Nitric oxide","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-2","Slc1a2","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05014-53","Rab5a","mmu05014","Amyotrophic lateral sclerosis (ALS)"
"N-mmu05016-11","Htt","mmu05016","Huntington's disease"
"N-mmu05016-21","Grin1","mmu05016","Huntington's disease"
"N-mmu05016-23","Gnaq","mmu05016","Huntington's disease"
"N-mmu05016-24","Grm5","mmu05016","Huntington's disease"
"N-mmu05016-25","Plcb1","mmu05016","Huntington's disease"
"N-mmu05016-27","L-Glutamate","mmu05016","Huntington's disease"
"N-mmu05016-28","D-myo-Inositol 1,4,5-trisphosphate","mmu05016","Huntington's disease"
"N-mmu05016-29","Calcium cation","mmu05016","Huntington's disease"
"N-mmu05016-30","Htt*","mmu05016","Huntington's disease"
"N-mmu05016-32","Cycs","mmu05016","Huntington's disease"
"N-mmu05016-50","Casp8","mmu05016","Huntington's disease"
"N-mmu05016-51","Htt***","mmu05016","Huntington's disease"
"N-mmu05016-58","Apaf1","mmu05016","Huntington's disease"
"N-mmu05016-59","Casp9","mmu05016","Huntington's disease"
"N-mmu05016-44 45 47","Clta Ap2a1 Hip1","mmu05016","Huntington's disease"
"N-mmu05016-12","Rest","mmu05016","Huntington's disease"
"N-mmu05016-22 9","Dlg4 Htt","mmu05016","Huntington's disease"
"N-mmu05016-26","Itpr1","mmu05016","Huntington's disease"
"N-mmu05016-55","Tgm2","mmu05016","Huntington's disease"
"N-mmu05016-52","Casp3","mmu05016","Huntington's disease"
"N-mmu05016-48","Hip1","mmu05016","Huntington's disease"
"N-mmu05016-60","Casp3*","mmu05016","Huntington's disease"
"N-mmu05016-46","Htt**","mmu05016","Huntington's disease"
"N-mmu05020-23","Prnp","mmu05020","Prion diseases"
"N-mmu05020-32","Prnp***","mmu05020","Prion diseases"
"N-mmu05020-36","Prnp****","mmu05020","Prion diseases"
"N-mmu05020-45","Stip1","mmu05020","Prion diseases"
"N-mmu05020-47","3,5-Cyclic AMP","mmu05020","Prion diseases"
"N-mmu05020-55","Map2k1","mmu05020","Prion diseases"
"N-mmu05020-56","Mapk1","mmu05020","Prion diseases"
"N-mmu05020-57","Elk1","mmu05020","Prion diseases"
"N-mmu05020-58","Egr1","mmu05020","Prion diseases"
"N-mmu05020-6 7","Prnp Prnp","mmu05020","Prion diseases"
"N-mmu05020-33 9","Prnp Prnp**","mmu05020","Prion diseases"
"N-mmu05020-42 43","Prnp Ncam1","mmu05020","Prion diseases"
"N-mmu05020-42 44","Prnp Lamc1","mmu05020","Prion diseases"
"N-mmu05020-24","Prnp*","mmu05020","Prion diseases"
"N-mmu05020-26","Prnp**","mmu05020","Prion diseases"
"N-mmu05020-62","Notch1","mmu05020","Prion diseases"
"N-mmu05020-46","Prkaca","mmu05020","Prion diseases"
"N-mmu05020-59","Ccl5","mmu05020","Prion diseases"
"N-mmu05020-25 8","Prnp Prnp*","mmu05020","Prion diseases"
"N-mmu05020-10 34","Prnp Prnp***","mmu05020","Prion diseases"
"N-mmu05020-52","Fyn","mmu05020","Prion diseases"
"N-mmu05020-48","Sod1","mmu05020","Prion diseases"
"N-mmu05020-49","Bax","mmu05020","Prion diseases"
"N-mmu05030-5","Grm2","mmu05030","Cocaine addiction"
"N-mmu05030-6","Drd2","mmu05030","Cocaine addiction"
"N-mmu05030-7","Drd1","mmu05030","Cocaine addiction"
"N-mmu05030-9","Grm2*","mmu05030","Cocaine addiction"
"N-mmu05030-10","Drd2*","mmu05030","Cocaine addiction"
"N-mmu05030-11","Drd1*","mmu05030","Cocaine addiction"
"N-mmu05030-32","Dopamine","mmu05030","Cocaine addiction"
"N-mmu05030-34","Gnas","mmu05030","Cocaine addiction"
"N-mmu05030-35","Adcy5","mmu05030","Cocaine addiction"
"N-mmu05030-36","Dopamine*","mmu05030","Cocaine addiction"
"N-mmu05030-38","Gnai1","mmu05030","Cocaine addiction"
"N-mmu05030-39","Gnai1*","mmu05030","Cocaine addiction"
"N-mmu05030-40","3,5-Cyclic AMP","mmu05030","Cocaine addiction"
"N-mmu05030-41","L-Glutamate","mmu05030","Cocaine addiction"
"N-mmu05030-42","L-Glutamate*","mmu05030","Cocaine addiction"
"N-mmu05030-43","Gnai1**","mmu05030","Cocaine addiction"
"N-mmu05030-44","Gnas*","mmu05030","Cocaine addiction"
"N-mmu05030-45","Gnai1***","mmu05030","Cocaine addiction"
"N-mmu05030-46","Gpsm1","mmu05030","Cocaine addiction"
"N-mmu05030-47","Adcy5*","mmu05030","Cocaine addiction"
"N-mmu05030-48","Prkaca*","mmu05030","Cocaine addiction"
"N-mmu05030-49","3,5-Cyclic AMP*","mmu05030","Cocaine addiction"
"N-mmu05030-50","Rgs9","mmu05030","Cocaine addiction"
"N-mmu05030-51","D00110","mmu05030","Cocaine addiction"
"N-mmu05030-58","Dopamine**","mmu05030","Cocaine addiction"
"N-mmu05030-66","Drd1**","mmu05030","Cocaine addiction"
"N-mmu05030-67","Gnas**","mmu05030","Cocaine addiction"
"N-mmu05030-68","Adcy5**","mmu05030","Cocaine addiction"
"N-mmu05030-74","3,5-Cyclic AMP**","mmu05030","Cocaine addiction"
"N-mmu05030-75","Atf2","mmu05030","Cocaine addiction"
"N-mmu05030-79","Ppp1r1b","mmu05030","Cocaine addiction"
"N-mmu05030-70 71","Jun Fosb","mmu05030","Cocaine addiction"
"N-mmu05030-72 83","Cdk5 Cdk5r1","mmu05030","Cocaine addiction"
